,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
440,4633052056,GAU8752,NY,PAS,04/27/2017,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1005A,,BK,,,WB LINDEN BLVD @ ROC,KAWAY AVE,0,1180,B,T,,,,GY,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
441,4623548065,GWE6116,NY,PAS,09/19/2016,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0913A,,BK,,,EB EASTERN PKWY @ WA,SHINGTON AVE,0,1180,B,T,,,,RD,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
442,1414783784,30182JF,NY,COM,11/25/2016,46,VAN,FRUEH,P,0,0,0,20161231,43.0,43,43,920400,0043,0000,0100P,,BX,,,C/O STORY AVE,LELAND AVE,0,408,E5,,BBBBBBB,ALL,ALL,WHITE,0.0,2001,-,0,,,,,
443,8173039823,JLN1340,PA,PAS,11/16/2016,21,SUBN,FORD,T,38190,0,0,20161188,69.0,69,69,361094,T302,I,1158A,,K,I,E,E 102nd St,50ft N/of Seaview Av,0,408,d1,,Y,1130A,0100P,WHITE,,0,,0,39 3,21-No Parking (street clean),,,
444,7238386082,HDV1381,NY,PAS,11/10/2016,38,4DSD,NISSA,T,5780,5230,5380,20180218,78.0,78,78,363060,T302,P,0529P,,K,F,210,7th Ave,,0,408,h1,,Y,0900A,0700P,BL,,2007,,0,59 3,38-Failure to Display Muni Rec,,,
445,8481615432,XDGW94,NJ,PAS,06/08/2017,42,DELV,NS/OT,T,17990,10210,10110,88880088,17.0,17,17,365316,T102,N,0434P,,NY,F,255,E 50th St,,0,408,h1,,Y,0700A,0700P,GREY,,0,143-3863,0,07,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
446,8541357818,EFD2730,NY,PAS,06/17/2017,38,SUBN,HONDA,T,56450,21350,19400,20180214,120.0,120,120,362621,T303,E,1008A,,R,F,59,Wright St,,0,408,h1,,Y,0800A,0700P,BL,,2008,,0,07-P,38-Failure to Display Muni Rec,,,
447,8513583789,FLJ3099,NY,PAS,06/22/2017,21,2DSD,VOLKS,T,36030,11710,13610,20190602,26.0,26,26,363922,T103,B,1128A,,NY,F,535,W 113th St,,0,408,d1,,Y  Y,1100A,1230A,BK,,2001,,0,CC7,21-No Parking (street clean),,,
448,8419012245,GVM6317,NY,PAS,01/27/2017,70,4DSD,ME/BE,T,41320,27300,27330,20170113,48.0,48,48,363938,T201,B,0111P,,BX,F,2452,Hughes Ave,,0,408,j3,,YYYYYYY,,,GY,,2015,,0,08,70A-Reg. Sticker Expired (NYS),,,
449,4633747381,HPA3069,NY,PAS,05/12/2017,36,2DSD,MINI,V,0,0,0,0,,0,0,0,,,1121A,,QN,,,EB NORTHERN BV. 77 S,T - 81 ST,0,1180,B,T,,,,GR,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
450,8358539046,GDV2141,NY,PAS,12/15/2016,38,4DSD,NISSA,T,5580,11130,11180,20181221,68.0,68,68,364831,T302,I,0304P,,K,F,9110,5th Ave,,0,408,h1,,Y,0830A,0700P,BK,,2017,,0,21 3,38-Failure to Display Muni Rec,,,
451,8487469012,27527ME,NY,COM,01/27/2017,74,DELV,INTER,T,37290,16740,16890,20170930,110.0,110,110,357733,T401,A,1006A,,Q,F,81-24,Broadway,,0,408,j2,,,,,WH,,2003,,0,45,74-Missing Display Plate,,,
452,8517821075,32295MA,NY,COM,06/27/2017,14,DELV,INTER,T,10110,18630,18650,20180430,19.0,19,19,363110,T103,CC,0856A,,NY,F,1585,2nd Ave,,0,408,c,,YYYYY,0700A,1000A,WH,,2012,,0,14,14-No Standing,,,
453,8515271692,22436JW,NY,COM,05/02/2017,40,DELV,MITSU,T,10010,18790,18810,20190131,19.0,19,19,354164,T103,H,1045A,,NY,F,1752,1st Ave,,0,408,e2,,YYYYYYY,,,BK,,2007,,0,56,40-Fire Hydrant,,,
454,8228552543,GEA2261,NY,PAS,04/27/2017,38,4DSD,LEXUS,T,54800,50290,11840,20181221,105.0,105,105,364834,T402,P,0550P,,Q,F,56-12,Marathon Pky,,0,408,h1,,Y,0900A,0700P,BK,,2007,,0,X,38-Failure to Display Muni Rec,,,
455,8498520046,HKF6916,NY,PAS,04/27/2017,14,SUBN,CHEVR,T,10110,17890,17910,20181017,17.0,17,17,349481,T506,F,0342P,,NY,O,853,2nd Ave,,0,408,c,,YYYYY,0300P,0700P,WH,,2016,,0,15,14-No Standing,,,
456,5093527853,GYM9809,NY,PAS,09/21/2016,7,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,1228P,,BK,,,NB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
457,8521262474,32353PC,NY,IRP,04/06/2017,46,REFG,UD,T,10110,18670,18690,20180331,19.0,19,19,363952,T103,GG,0936A,,NY,O,1627,2nd Ave,,0,408,F1,,YYYYYYY,,,WH,,2013,,0,01,46B-Double Parking (Com-100Ft),,,
458,7431960360,ECL2156,NY,PAS,07/19/2016,21,SUBN,TOYOT,T,14090,14740,38690,20170910,104.0,104,104,363116,T402,D,0850A,,Q,F,70-25,67th Pl,,0,408,d1,,Y,0830A,1000A,GY,,2011,,0,28 4,21-No Parking (street clean),,,
459,8437007306,HDE3721,NY,OMS,09/28/2016,38,VAN,FORD,T,10210,17310,17330,20170930,19.0,19,19,363524,T103,C,0630P,,NY,F,182,3rd Ave,,0,408,h1,,Y,0800A,0700P,GY,,2016,,0,16 7,38-Failure to Display Muni Rec,,,
460,4635192880,GGB4757,NY,PAS,06/16/2017,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1017A,,BK,,,EB FLATLANDS AVE @ E,LTON ST,0,1180,B,T,,,,WH,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
461,8504915323,57011ME,NY,COM,04/06/2017,16,SUBN,FORD,T,32900,0,0,20180630,1.0,1,1,363962,T105,D,1242P,1207P,NY,I,N,Walker St,60ft E/of 6th Ave,0,408,k2,,YYYYY,0700A,0400P,WH,,2014,,0,040,16-No Std (Com Veh) Com Plate,,,
462,8271048004,PDB2482,NC,PAS,08/30/2016,21,SUBN,LINCO,T,47030,73190,70030,20160788,79.0,79,79,345162,T301,M,0909A,,K,F,676,Hancock St,,0,408,d1,,Y  Y,0900A,1030A,BLACK,,0,,0,A 31,21-No Parking (street clean),,,
463,8497566683,17596JE,NY,COM,06/16/2017,14,DELV,INTER,T,34750,0,0,88880088,18.0,18,18,363494,MTTF,H,0204P,,NY,I,N,W 49th St,200ft W/of 6th Ave,0,408,c,,YYYYYYY,0700A,1200A,RED,,1990,,0,19,14-No Standing,,,
464,8270548250,91028MJ,NY,COM,12/13/2016,14,DELV,FRUEH,T,18210,27790,24890,88888888,19.0,19,19,358635,T103,BB,1012A,,NY,F,125,E 61st St,,0,408,c,,Y,0700A,0700P,WHITE,,2017,,0,22 7,14-No Standing,,,
465,8141015345,FRJ7858,NY,PAS,07/22/2016,20,SUBN,HONDA,T,77150,64220,45120,20170922,43.0,43,43,358910,T202,R,0139P,,BX,F,731,White Plains Rd,,0,408,d,,YYYYY,0800A,0600P,RD,,2002,,0,Q 23,20A-No Parking (Non-COM),,,
466,8236569895,EPY9505,NY,PAS,03/22/2017,21,4DSD,BUICK,T,59990,14740,14810,20190224,112.0,112,112,355250,T402,A,0806A,,Q,F,107-16,Queens Blvd,,0,408,d1,,Y,0800A,0830A,GY,,0,,0,03,21-No Parking (street clean),,,
467,8059052214,36733JX,NY,COM,11/14/2016,21,VAN,GMC,T,18650,45590,19790,20170831,19.0,19,19,363922,T103,AA,0943A,,NY,F,509,E 83rd St,,0,408,d1,,Y  Y,0900A,1030A,WH,,2007,,0,CC7,21-No Parking (street clean),,,
468,7499844705,GGT7948,NY,PAS,08/22/2016,14,SUBN,SUBAR,T,57790,26390,26440,20170523,111.0,111,111,357323,T401,N,0419P,,Q,F,211-20,Northern Blvd,,0,408,c,,YYYYY,0400P,0700P,GREY,,2014,,0,Y 41,14-No Standing,,,
469,8302035312,T693044C,NY,OMT,11/03/2016,37,4DSD,LINCO,T,36090,10610,10810,20161031,28.0,28,28,356959,T103,M,0606P,0533P,NY,F,227,W 116th St,,0,408,h1,,Y,0830A,0700P,BK,,2011,128-3006,0,03 7,37-Expired Muni Meter,,,
470,8466533837,XANK50,NJ,PAS,04/29/2017,85,DELV,HIN,T,55090,11240,11110,20170001,104.0,104,104,352045,T803,BB,0254A,1124P,Q,F,60-10,Maurice Ave,,0,408,k5,,,,,WHITE,,0,,0,S,85-Storage-3 hour Commercial,,,
471,7085899554,GUZ4334,NY,PAS,10/13/2016,53,SUBN,ACURA,T,21690,25990,13610,20161212,1.0,1,1,358525,T105,H,1032A,,NY,F,107,Grand St,,0,408,f6,,,,,GREY,,2012,,0,024,53-Safety Zone,,,
472,1423536058,HCS2336,NY,PAS,01/27/2017,19,SUBN,TOYOT,P,74930,44530,63985,20171121,84.0,84,110,350318,T110,0000,0721A,,K,F,234,SAND ST,,0,408,C,,YYYYYBB,ALL,ALL,GY,0.0,2015,-,0,,,,,
473,8529109661,GZM3633,NY,PAS,04/24/2017,38,SUBN,FORD,T,77150,28380,28410,20181231,47.0,47,47,364863,T201,F,0101P,,BX,F,3990,White Plains Rd,,0,408,h1,,Y,0900A,0700P,BK,,2017,,0,11,38-Failure to Display Muni Rec,,,
474,1422284335,HHJ5747,NY,PAS,06/03/2017,21,SUBN,CHEVR,S,37290,16740,16890,20180814,110.0,110,0,584089,QW04,0000,0749A,,Q,F,81-01,BROADWAY,,0,408,D1,,BBBBBYB,0730A,0800A,WHITE,0.0,2012,-,0,,,,,
475,8518359399,25739MA,NY,COM,04/11/2017,37,VAN,CHEVR,T,24890,18670,18690,20180731,19.0,19,19,362192,T103,S,0244P,0224P,NY,O,1248,Lexington Ave,,20170411,408,h1,,YYYYY,1000A,0700P,WH,,2010,119-3019,0,01,37-Expired Muni Meter,,,
476,8527214490,GWG7018,NY,PAS,05/16/2017,70,SUBN,BMW,T,77150,28260,28290,20170511,47.0,47,47,363945,T201,D,1034A,,BX,F,3855,White Plains Rd,,0,408,j3,,YYYYYYY,,,BK,,2015,,0,18,70A-Reg. Sticker Expired (NYS),,,
477,1420512468,GJH8815,NY,PAS,04/08/2017,21,SUBN,NISSA,S,78050,53520,47520,20170718,49.0,49,0,582833,BX11,0000,0841A,,BX,F,2027,WILLIAMSBRIDGE RD,,0,408,D1,,YYYYYYB,0830A,0900A,BLUE,0.0,2015,-,0,,,,,
478,8050574052,49731MA,NY,COM,12/30/2016,46,DELV,NS/OT,T,24890,18650,18670,20170131,19.0,19,19,358126,T103,E,0323P,,NY,O,1234,Lexington Ave,,0,408,F1,,,,,RED,,0,,0,CC1,46B-Double Parking (Com-100Ft),,,
479,4634991421,GMS3982,NY,PAS,06/13/2017,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0740A,,QN,,,EB UNION TRPK @ CROS,S ISLAND PKWY,0,1180,B,T,,,,GY,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
480,8552003569,XJ275S,NJ,PAS,04/25/2017,14,PICK,GMC,T,34510,10410,10510,88880088,14.0,14,14,363141,T106,M,1254P,,NY,F,5,W 37th St,,0,408,c,,YYYYY,0700A,0600P,BLUE,,0,,0,35,14-No Standing,,,
481,7061109026,GWE6421,NY,PAS,11/04/2016,21,SUBN,TOYOT,T,34190,10610,10810,20170128,13.0,13,13,361380,T102,A,0910A,,NY,F,252,W 21st St,,0,408,d1,,Y  Y,0900A,1030A,BK,,2014,,0,D 17,21-No Parking (street clean),,,
482,7191990831,AA00234,CT,PAS,07/02/2016,14,SUBN,HONDA,T,0,0,0,88880088,45.0,45,45,331666,T801,A,1151P,,BX,I,N,Erskine Pl,0ft E/of De Reimer A,0,408,c,,YYYYYYY,,,GREY,,0,,0,F 21,14-No Standing,,,
483,7079881500,GXU5070,NY,PAS,04/29/2017,37,SUBN,ME/BE,T,49690,24740,24790,20190413,103.0,103,103,363116,T402,D,0347P,0336P,Q,F,172-12,Hillside Ave,,0,408,h1,,Y,0830A,0700P,TN,,2006,408-1871,0,43,37-Expired Muni Meter,,,
484,8532406476,8CE6308,MD,PAS,06/02/2017,40,4DSD,INFIN,T,36530,10610,10810,20180288,32.0,32,32,340095,T800,A2,0947P,,NY,F,206,W 138th St,,0,408,e2,,YYYYYYY,,,GREY,,0,,6,E,40-Fire Hydrant,,,
485,8515865737,AJ08289,CT,PAS,04/12/2017,38,4DSD,AUDI,T,15710,35210,35230,88880088,20.0,20,20,356314,T103,H,0642P,,NY,O,265,Columbus Ave,,0,408,h1,,YYYYY,1000A,0700P,BLACK,,0,,0,61,38-Failure to Display Muni Rec,,,
486,7813887440,44267JZ,NY,COM,08/12/2016,14,VAN,FORD,T,18290,25390,27790,20161231,20.0,20,20,358194,T503,E1,0318P,,NY,O,30,E 65th St,,0,408,c,,YYYYYYY,,,WHITE,,2008,,0,CC1,14-No Standing,,,
487,4629224075,28874LV,NY,OML,01/06/2017,36,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0914A,,BK,,,WB FLATLANDS AVE @ E,77TH ST,0,1180,B,T,,,,WH,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
488,8070097437,T62GJP,NJ,PAS,09/18/2016,19,PICK,DODGE,T,36870,31190,11710,88888888,30.0,30,30,354084,T103,L,0257P,,NY,F,455,W 155th St,,0,408,c3,,YYYYYYY,,,GREY,,0,,0,M 77,19-No Stand (bus stop),,,
489,7036998684,VML8110,VA,PAS,02/21/2017,20,4DSD,BMW,T,62990,0,0,20170288,103.0,103,103,363493,T402,S,0123P,,Q,I,N,Tuskegee Airman Way,50ft E/of Guy R Brew,0,408,d,,YYYYYYY,,,BLUE,,0,,0,F,20A-No Parking (Non-COM),,,
490,7764794314,HFP4684,NY,PAS,08/05/2016,24,4DSD,AUDI,T,23070,51090,28265,20170206,103.0,103,103,363519,T402,C,1141A,,Q,F,92-16,147th Pl,,0,408,d5,,YYYYY,0800A,0600P,TN,,2012,,0,11 4,24-No Parking (exc auth veh),,,
491,8543401689,HCP8932,NY,PAS,04/18/2017,50,4DSD,NISSA,T,0,0,0,20171115,61.0,61,61,359576,T302,B,0908A,,K,I,E,E 18th St,0ft S/of Gravesend N,0,408,e5,,YYYYYYY,,,GY,,2015,,0,34,50-Crosswalk,,,
492,4622234488,XX120W,NJ,PAS,07/13/2016,36,VAN,FORD,V,0,0,0,0,,0,0,0,,,0935A,,QN,,,SB WOODHAVEN BLVD @,FURMANVILLE AVE,0,1180,B,T,,,,WT,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
493,8476768746,91599ME,NY,COM,04/13/2017,69,REFG,HIN,T,25390,17530,17550,20180131,13.0,13,13,358245,T102,C,1152A,,NY,F,72,Madison Ave,,0,408,h1,,Y,0700A,0700P,WH,,2015,,0,04,69-Failure to Disp Muni Recpt,,,
494,7084261187,FZN7149,NY,PAS,08/24/2016,37,SUBN,TOYOT,T,28830,14080,24850,20180510,70.0,70,70,363061,T302,K,0511P,0458P,K,F,1388,Coney Island Ave,,0,408,h1,,YYYYY,0800A,0700P,BK,,2015,315-3014,0,05 3,37-Expired Muni Meter,,,
495,7646792536,T686872C,NY,OMT,09/14/2016,71,4DSD,NISSA,T,27300,36420,70720,20161130,52.0,52,52,363996,T202,F,0128P,,BX,F,224,E 188th St,,0,408,j6,,YYYYYYY,,,BK,,2015,,0,28 2,71A-Insp Sticker Expired (NYS),,,
496,7047095822,HLD7424,NY,PAS,04/07/2017,21,4DSD,TOYOT,T,40090,18490,18590,20190216,110.0,110,110,356236,T401,L,0806A,,Q,F,92-21,Corona Ave,,0,408,d1,,Y,0800A,0830A,BL,,1999,,0,S,21-No Parking (street clean),,,
497,8554356639,HAL3201,NY,PAS,05/23/2017,46,4DSD,HONDA,T,19940,57790,8440,20190325,115.0,115,115,358586,T401,U,1001A,,Q,F,33-06,106th St,,0,408,f1,,YYYYYYY,,,GY,,2002,,0,17,46A-Double Parking (Non-COM),,,
498,8473630373,923156N,NJ,PAS,03/21/2017,21,SUBN,TOYOT,T,9890,8440,8590,88888888,114.0,114,114,365316,T401,P,1227P,,Q,F,34-29,43rd St,,0,408,d1,,Y  Y,1130A,0100P,WHITE,,0,,0,26,21-No Parking (street clean),,,
499,7816795701,GND8994,NY,PAS,11/05/2016,37,4DSD,HONDA,T,22890,27590,11610,20180318,7.0,7,7,363951,T101,F,0629P,0622P,NY,F,72,Hester St,,0,408,h1,,Y,0900A,0700P,BL,,2011,102-3126,0,75 1,37-Expired Muni Meter,,,
500,8477906040,DUMBO,NY,SRF,03/08/2017,31,SUBN,ROVER,T,17410,13610,27800,20180531,13.0,13,13,355079,T102,H,0922A,,NY,F,17,E 21st St,,0,408,l3,,YYYYY,0800A,0600P,GY,,2008,,0,99,31-No Stand (Com. Mtr. Zone),,,
501,4632906438,GTB2097,NY,PAS,04/24/2017,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,1226P,,QN,,,WB NORTHERN BLVD @ 1,12TH ST,0,1180,B,T,,,,GY,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
502,1417865507,77993JV,NY,COM,02/06/2017,21,VAN,GMC,S,0,40404,40404,20170531,1.0,1,0,554829,MN01,0000,0931A,,NY,F,39,BAYYERY PL,,0,408,D1,,YBBYBBB,0900A,1030A,WHITE,0.0,2013,-,0,,,,,
503,8151563965,HFD4826,NY,PAS,09/09/2016,21,4DSD,TOYOT,T,93230,67030,58730,20180331,79.0,79,79,332408,T301,L,0820A,,K,F,450,Willoughby Ave,,0,408,d1,,Y  Y,0800A,0930A,BK,,1994,,0,J 31,21-No Parking (street clean),,,
504,8489721312,49734MA,NY,COM,04/04/2017,14,DELV,KENWO,T,46190,57900,13990,20180131,104.0,104,104,363965,T402,C,0807A,,Q,F,66-94,Fresh Pond Rd,,0,408,c,,YYYYYYY,,,RED,,2011,,0,25,14-No Standing,,,
505,1413709760,DGN6881,NY,PAS,09/02/2016,21,SDN,CHEVR,P,9790,7240,7540,20170618,114.0,114,114,959825,0114,0000,1008A,,Q,O,25-04,42 ST,,0,408,E5,,BYBBYBB,0930A,1100A,BLUE,0.0,2009,-,0,,,,,
506,8511501113,FBP6836,NY,PAS,02/16/2017,74,SUBN,HONDA,T,29690,36710,36730,20180526,30.0,30,30,330291,T103,AA,0814A,,NY,O,700,Riverside Dr,,0,408,j2,,YYYYYYY,,,GY,,2003,,0,M,74-Missing Display Plate,,,
507,7393476988,GGR9506,NY,PAS,07/20/2016,70,4DSD,AUDI,T,0,0,0,20150621,50.0,50,50,361794,T201,Q,0617P,,BX,I,N,Manhattan College Pk,35ft E/of Broadway,0,408,j3,,YYYYYYY,,,BL,,2013,,0,V 21,70A-Reg. Sticker Expired (NYS),,,
508,8465012489,HFK6846,NY,PAS,11/25/2016,20,4DSD,SUBAR,T,19690,0,0,20180325,106.0,106,106,363519,T402,C,0911A,,Q,I,E,103rd St,50ft N/of Liberty Av,0,408,d,,YYYYY,0800A,0600P,GY,,2015,,0,37 4,20A-No Parking (Non-COM),,,
509,8520571347,848SSCV,CT,CMB,06/09/2017,38,SUBN,NS/OT,T,15710,35510,35530,20170088,24.0,24,24,354125,T103,Q,0457P,,NY,F,566,Columbus Ave,,0,408,h1,,Y,0900A,0700P,RED,,0,,0,C,38-Failure to Display Muni Rec,,,
510,7926615596,12411JY,NY,COM,09/12/2016,38,VAN,CHEVR,T,45590,18610,18630,88888888,19.0,19,19,363110,T103,N,0250P,,NY,F,1550,York Ave,,0,408,h1,,Y,0800A,0700P,WHITE,,2007,,0,01 7,38-Failure to Display Muni Rec,,,
511,8526732663,ASV2478,NY,PAS,06/22/2017,24,4DSD,TOYOT,T,59820,66320,56920,20170925,43.0,43,43,363944,T201,H,1135A,,BX,F,1560,Purdy St,,0,408,d5,,YYYYY,0700A,0400P,GY,,2005,,0,04,24-No Parking (exc auth veh),,,
512,8440509546,49317JX,NY,COM,10/29/2016,14,VAN,FORD,T,33390,24095,29440,20181021,1.0,1,1,362532,T105,J,0849A,,NY,F,90,Washington St,,0,408,c,,YYYYYYY,,,BL,,2008,,0,016,14-No Standing,,,
513,4626546109,39999MB,NY,COM,11/07/2016,36,VAN,ME/BE,V,0,0,0,0,,0,0,0,,,0215P,,BX,,,SB GRAND CONCOURSE @,E KINGSBRIDGE RD,0,1180,B,T,,,,WH,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
514,8210512134,GXM8761,NY,PAS,07/01/2016,37,4DSD,ME/BE,T,51790,9440,9440,20170820,110.0,110,110,355150,T401,G,0337P,0322P,Q,F,40-18A,Junction Blvd,,0,408,h1,,Y,0800A,0700P,BL,,2015,422-1276,0,15 4,37-Expired Muni Meter,,,
515,8473154551,XS465D,NJ,PAS,10/27/2016,46,DELV,MITSU,T,11710,35610,35630,88880088,24.0,24,24,357097,T103,J,0232P,,NY,F,673,Amsterdam Ave,,0,408,F1,,,,,BLACK,,0,,0,50 7,46B-Double Parking (Com-100Ft),,,
516,7034978219,GHK9710,NY,PAS,09/21/2016,38,SUBN,CHEVR,T,54070,30930,62330,20170626,71.0,71,71,363987,T302,I,0320P,,K,F,386,Kingston Ave,,0,408,h1,,Y,0900A,0700P,GY,,2016,,0,28 3,38-Failure to Display Muni Rec,,,
517,8511286664,30330MC,NY,COM,06/17/2017,37,VAN,FORD,T,25390,18690,18710,20180228,19.0,19,19,355417,T103,H,1024A,0927A,NY,F,1169,Madison Ave,,20170617,408,h1,,Y,0800A,0700P,WH,,2006,127-3005,0,16,37-Expired Muni Meter,,,
518,8533873610,HBZ9785,NY,PAS,05/16/2017,20,2DSD,FORD,T,46730,40030,25330,20171101,83.0,83,83,358147,T301,L,0711A,,K,F,1136,Halsey St,,0,408,d,,Y Y Y,0700A,0700P,BL,,2009,,0,Q,20A-No Parking (Non-COM),,,
519,8018756946,7HG44,AL,PAS,08/29/2016,20,4DSD,HYUND,T,36420,29220,27420,20160888,52.0,52,52,362566,T201,K,0129P,,BX,F,2530,Grand Concourse,,0,408,d,,YYYYYYY,,,BLACK,,0,,0,44 2,20A-No Parking (Non-COM),,,
520,4631696527,EVN1748,NY,PAS,03/13/2017,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1034A,,QN,,,NB 164TH ST @ 71ST A,VE,0,1180,B,T,,,,LTBR,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
521,4628610046,59654MG,NY,COM,12/21/2016,36,VAN,FORD,V,0,0,0,0,,0,0,0,,,0921A,,BK,,,WB EASTERN PKWY @ CL,ASSON AVE,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
522,8344008256,DHJ5741,NY,PAS,09/03/2016,38,SUBN,HONDA,T,67730,67830,22680,20170928,60.0,60,60,361332,T302,F,1131A,,K,F,3049,Ocean Pky,,0,408,h1,,Y,0900A,0700P,RD,,2013,,0,41 3,38-Failure to Display Muni Rec,,,
523,7768685120,FJA9910,NY,PAS,10/17/2016,20,SUBN,TOYOT,T,17390,13113,31710,20170307,13.0,13,13,331220,T102,A,0706A,,NY,F,430,E 20th St,,0,408,d,,Y,0700A,0600P,BK,,2005,,0,G 17,20A-No Parking (Non-COM),,,
524,1413687738,25570MC,NY,COM,09/06/2016,46,DELV,DODGE,P,8590,59590,44790,20180531,109.0,109,109,961395,0109,0000,0432P,,Q,F,134-03,35 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,YELLO,0.0,2006,-,0,,,,,
525,5094759954,GLB8157,NY,PAS,12/19/2016,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0558A,,BK,,,86TH ST (E/B) @ 7TH,AVE,0,1111,D,T,,,,GY,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
526,8561455706,JEHIEL,NY,SRF,05/31/2017,20,2DSD,NISSA,T,46630,0,0,20180313,112.0,112,112,365342,T402,J,0433P,,Q,I,N,Gerard Pl,50ft W/of 69th Rd,0,408,d,,Y,0800A,0600P,BK,,2009,,0,04,20A-No Parking (Non-COM),,,
527,8551867635,EJY9809,NY,PAS,06/15/2017,21,SUBN,HONDA,T,35730,0,0,20180619,70.0,70,70,331331,T302,M,0839A,,K,I,W,E 21st St,10ft N/of Church Ave,0,408,d1,,Y  Y,0830A,1000A,RD,,2005,,0,G,21-No Parking (street clean),,,
528,8548503257,GWB7005,NY,PAS,05/01/2017,71,4DSD,DODGE,T,6880,28830,35180,20181229,70.0,70,70,349483,T302,D,0446P,,K,F,3723,18th Ave,,0,408,j6,,YYYYYYY,,,GY,,2014,,0,09,71A-Insp Sticker Expired (NYS),,,
529,7441946736,GMT8049,NY,PAS,02/27/2017,20,4DSD,DODGE,T,27590,0,0,20180130,106.0,106,106,362204,T402,N,0610A,,Q,I,N,Albert Rd,40ft E/of 99th Pl,0,408,d,,YYYYYYY,,,GY,,2007,,0,T,20A-No Parking (Non-COM),,,
530,8505564479,99828MC,NY,COM,03/07/2017,46,VAN,DODGE,T,10410,0,0,88880088,6.0,6,6,361841,T105,C,1200P,,NY,I,W,5th Ave,80ft S/of W 14th St,0,408,F1,,YYYYYYY,,,WHITE,,2006,,0,068,46B-Double Parking (Com-100Ft),,,
531,8104553239,HHG5974,NY,PAS,02/11/2017,38,4DSD,FORD,T,23230,38630,29930,20180717,83.0,83,83,362220,T301,P,0355P,,K,F,1639,Broadway,,0,408,h1,,Y,0900A,0700P,GY,,1999,,0,12,38-Failure to Display Muni Rec,,,
532,7803916818,2405692,PA,PAS,09/30/2016,21,SUBN,SUBAR,T,64230,91230,30630,20160088,60.0,60,60,353156,T302,M,0740A,,K,F,1606,Neptune Ave,,0,408,d1,,Y  Y,0730A,0800A,BLUE,,0,,0,B2 3,21-No Parking (street clean),,,
533,8505255379,M70HGT,NJ,PAS,01/27/2017,37,4DSD,BMW,T,33930,10410,25190,88880088,6.0,6,6,362606,T105,N,0900P,0812P,NY,F,9,W 8th St,,20170127,408,h1,,Y,0800A,1100P,WHITE,,0,114-3013,0,005,37-Expired Muni Meter,,,
534,4625956213,GFM3693,NY,PAS,10/27/2016,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0226P,,BK,,,NB FLATBUSH AVE @ AV,E M,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
535,8528912840,HNY5206,NY,PAS,04/21/2017,74,SUBN,GMC,T,22920,16620,65220,20190330,47.0,47,47,364915,T201,L,1222P,,BX,O,3221,Cruger Ave,,0,408,j2,,YYYYYYY,,,BK,,2003,,0,16,74A-Improperly Displayed Plate,,,
536,8172060956,HJY5787,NY,PAS,03/24/2017,21,SUBN,NISSA,T,35230,14280,14330,20180718,70.0,70,70,357745,T302,N,1224P,,K,O,1440,E 10th St,,0,408,d1,,Y,1130A,0100P,BLACK,,2016,,0,02,21-No Parking (street clean),,,
